"andeuser_ptr_id","title","account_id"
"c9c1f86c-d486-48a1-8e96-971a5a501d49","doctor","ef7050f5-2279-4c54-8348-a825037ae478"
"356978aa-3600-4c62-b001-42ac5fd729cd","doctor","71521279-9a1e-4450-ae1c-2bbdfb50454e"
"c86d5c82-3c28-4ab2-b3de-8f0eba58bae5","doctor","4d6a1b6c-4b02-4aba-8950-d423d7991aff"
"c789fb77-4f40-4d36-abe5-31359e5af6b0","doctor","34981a17-f903-40d1-86df-a9e02320cfe8"
"b92b53c2-0c97-44d7-9fd0-5489cc821efd","doctor","33f68b54-d867-450c-8755-1bb473f2ead2"
"b6b0cfe2-0406-44c3-a890-28a8227c963f","doctor","e26e958c-cb74-4b03-a4fd-d0659b9437aa"
"b4ccf03b-4e87-47c1-9fd4-800ea552287a","doctor","34981a17-f903-40d1-86df-a9e02320cfe8"
"b4b11c2a-379d-43d5-9d12-6abb678dce75","doctor","dda6a5ee-3742-404d-9917-693d67781515"
"affdf65d-bcee-4dea-9b8b-805cbf8fd714","doctor","ec55e13e-edff-4861-989a-017f08b7f049"
"ac832eb2-ad49-4926-84c5-e7d903378d0e","doctor","7673ff9f-857c-4abc-8c83-c44e4a31fc30"
"ab5ab8d2-ac2e-4584-ac1c-2fbde60bcba7","doctor","a88a2377-ca70-4af2-973a-af50f638c08a"
"aa7dfc55-59f1-45fa-be4c-3e3b3b26ad5a","doctor","71521279-9a1e-4450-ae1c-2bbdfb50454e"
"a7da5364-9f0f-4312-a3f0-cf979f99bf02","doctor","33f68b54-d867-450c-8755-1bb473f2ead2"
"a5dd0107-b6e2-4371-8ce4-3637b7f08e97","doctor","71521279-9a1e-4450-ae1c-2bbdfb50454e"
"a577884d-92e3-4a9d-94f8-f90aea591031","doctor","4f0b8845-4024-46b0-89b5-1671c9a3c3dd"
"a0ab4f71-26f6-45c6-bffd-bc6b417af1bf","doctor","2e29d4da-ecbc-41ae-8538-83a414ff59b9"
"a016afe3-1d2a-440b-a338-5e951d64ca7c","doctor","dda6a5ee-3742-404d-9917-693d67781515"
"9dced1a1-52aa-4bf4-964d-45c83ecd4667","doctor","dda6a5ee-3742-404d-9917-693d67781515"
"9b06b869-dc92-4b94-86ec-1e25a6f1f73e","doctor","71fbdf19-3a77-4499-8969-0a55ffe4025d"
"97ec6910-fe78-421e-8d9d-0054bab69bd4","doctor","a88a2377-ca70-4af2-973a-af50f638c08a"
"8cc7346e-e58c-4065-b49a-a55290bbda85","doctor","ab362fc1-9702-4a6e-989b-110f188ee5de"
"6e1364d8-9a73-4713-a801-96fcba2ced8f","doctor","ab6b682f-21cd-465a-9cb5-7f613947a248"
"7e5f5bfb-a5fd-4ce6-ab1b-8e8d8c987c71","doctor","2e29d4da-ecbc-41ae-8538-83a414ff59b9"
"783f5d2e-329b-48af-93e1-4ecdf6b0b236","doctor","dda6a5ee-3742-404d-9917-693d67781515"
"710c4b52-f3b9-4b07-8cb4-4ec7d44680a9","doctor","74f9957b-790c-4e88-abe4-d63aaacefc12"
"6e73dde8-439c-44f0-9a8d-7c65e47f78b2","doctor","e26e958c-cb74-4b03-a4fd-d0659b9437aa"
"682b812e-3ffd-4614-addd-d5547393441a","doctor","71521279-9a1e-4450-ae1c-2bbdfb50454e"
"54b131f8-188d-4bf3-8903-4a7928a6e9b3","doctor","4135f194-7cf4-49bd-86f1-d26653096ede"
"5b52e1fd-5ddd-4b96-9835-39d3c63a672c","doctor","74f9957b-790c-4e88-abe4-d63aaacefc12"
"587a6817-9d23-4a48-a3be-4f6ab169b218","doctor","2e29d4da-ecbc-41ae-8538-83a414ff59b9"
"581f1031-5542-400c-9fe8-eb8b2c9eeb7f","doctor","2f3b3273-c73a-4b5b-9e35-7e266ea13282"
"562b0629-425b-4a42-a8b9-e521f64f4267","doctor","5ef97a02-334e-42a2-8ec5-ddb0d1262d5c"
"54b0a29d-b3b3-4be8-806f-6f5ec93eaf48","doctor","71fbdf19-3a77-4499-8969-0a55ffe4025d"
"4f340056-eba3-467f-af2e-eba53a7f8f20","doctor","71521279-9a1e-4450-ae1c-2bbdfb50454e"
"1ef15f6b-4ac0-4ece-87b1-a2d4bde08e8f","doctor","a581285c-35e0-43e1-be71-734cf49f551d"
"4a743989-b2b9-4209-9459-e16024969790","doctor","7985166b-b99d-42ed-9511-e1e05c56ac1d"
"49eee922-d930-4af5-94ee-7b8ba93f73db","doctor","256fefc6-ed78-4b6f-8132-7d604bc76b83"
"48dae6c8-d0be-49b6-b8b5-2c92dd57c76e","doctor","dda6a5ee-3742-404d-9917-693d67781515"
"419e9762-e03a-4b58-ad5c-11c2a1251de8","doctor","74f9957b-790c-4e88-abe4-d63aaacefc12"
"3e72d0ac-191f-4e4b-b68a-1d0069cd6f39","doctor","d759bf6b-f3ad-4d44-8522-ac94e5c4c7b4"
"39ab63da-b6d5-49bd-8b63-c6cf5c4aef14","doctor","a88a2377-ca70-4af2-973a-af50f638c08a"
"38614e75-b9ec-4cda-b1d5-9c80b5a9db12","doctor","c7be1006-5c5f-419c-bd8b-3769cd9e2773"
"32e6fa29-0e90-478a-9234-01c6325f6e18","doctor","33f68b54-d867-450c-8755-1bb473f2ead2"
"31e22c8e-8e16-40b4-8b33-87b14950f516","doctor","74f9957b-790c-4e88-abe4-d63aaacefc12"
"30db20e0-a79f-433c-bfa6-883ee48635ba","doctor","7673ff9f-857c-4abc-8c83-c44e4a31fc30"
"2ff7bedf-af18-4ecb-a3d5-69b17c727e56","doctor","a1380cf6-90b0-42f9-9722-0333c977c800"
"2fb4a90a-b2a8-4365-a776-e1d7ae634635","doctor","dda6a5ee-3742-404d-9917-693d67781515"
"2dc2cbfa-9279-4b84-b40f-471424ca28ea","doctor","dda6a5ee-3742-404d-9917-693d67781515"
"28a29594-d4dc-4865-aa2e-34299fed1a7a","doctor","4d6a1b6c-4b02-4aba-8950-d423d7991aff"
"266108a3-26d4-4077-b513-4d84ce6603e6","doctor","71fbdf19-3a77-4499-8969-0a55ffe4025d"
"214d1331-36fb-4ebd-bd7f-3208a96da0fe","doctor","a88a2377-ca70-4af2-973a-af50f638c08a"
"20c41bb5-3748-4bca-8291-df7538f660ef","doctor","1674f6eb-d651-458d-b66a-7354d922013f"
"ff6c40e8-4d4b-4f9e-b28a-b0b905cd2365","doctor","bc12a5c8-8f03-46c3-957d-019af49a98d9"
"1b1df6f9-43fc-4d89-9767-1f8d40310707","doctor","74f9957b-790c-4e88-abe4-d63aaacefc12"
"1255b3e2-23da-4cd3-97ad-41952f91faa3","doctor","e26e958c-cb74-4b03-a4fd-d0659b9437aa"
"f166ee49-14ab-449b-b3d5-40b9a00b31bb","doctor","00274eb3-d009-47dd-992f-0f4e80b28ace"
"0f80a2ca-fcd7-46ac-b97f-e0ba9dc47e27","doctor","355de5a5-5cb5-4c60-be5a-a8a68a99aa88"
"0b68d231-a6f3-4a64-b66f-baec8f88d21a","doctor","a9d1c8d8-388d-4f1a-af06-d7af95d00ff9"
"0a4a1ce4-1f98-44ae-b00a-5402bac478f5","doctor","5ef97a02-334e-42a2-8ec5-ddb0d1262d5c"
"0867ecdb-03ff-4206-8676-908aa40572e3","doctor","20e9c0af-3fb7-4223-863c-2bcbf4e72ceb"
"078cd2e8-3a26-4549-9989-b309c552e55b","doctor","2f3b3273-c73a-4b5b-9e35-7e266ea13282"
"f3c1b201-1f35-4306-9d0d-8b35769152cb","doctor","4135f194-7cf4-49bd-86f1-d26653096ede"
"07204041-15de-4df8-be4d-121b2da0c8de","doctor","bc12a5c8-8f03-46c3-957d-019af49a98d9"
"071e4e94-f3eb-4717-a691-1a4000274d30","doctor","7985166b-b99d-42ed-9511-e1e05c56ac1d"
"06689f8b-4955-4bac-b052-9026b56a1871","doctor","a88a2377-ca70-4af2-973a-af50f638c08a"
"0603a0e6-a4c2-439a-a6ba-9d0daae091a8","doctor","e26e958c-cb74-4b03-a4fd-d0659b9437aa"
"02ce938a-7872-4a29-96c6-3326121b34c7","doctor","7985166b-b99d-42ed-9511-e1e05c56ac1d"
"01ac4ccc-7c00-4c8d-ad31-89b92dfc234f","doctor","e26e958c-cb74-4b03-a4fd-d0659b9437aa"
"87f485fa-3f21-4bf0-9dcd-8568d0fe46b0","doctor","33f68b54-d867-450c-8755-1bb473f2ead2"
"17df3873-6348-44f0-8be7-9d9a20386e1e","doctor","fcb1ddb0-e32b-45f8-920d-41b665bd7534"
"b8e8bf74-68d9-4f8b-9d95-865e247a1141","doctor","e26e958c-cb74-4b03-a4fd-d0659b9437aa"
"7b0f942f-cfc0-45e4-8e13-68c9ee4ad145","doctor","4135f194-7cf4-49bd-86f1-d26653096ede"
"a12203de-6031-4698-8034-0eeb55d853bd","doctor","87e7396d-a27b-4857-939d-a961ba5d690e"
"1e45e65f-04b5-4f98-b5d1-c1138cb6079c","doctor","5a5f24be-f78f-45b9-b428-e9c2d9e98dba"
"871298da-de25-4bc8-b8e3-822e442b68b3","doctor","7032d6cb-ca4a-4a1f-9809-4be9b50e6644"
"bd96d741-32fe-4aec-aef4-5e33b5c8f556","doctor","4135f194-7cf4-49bd-86f1-d26653096ede"
"a1bb0583-137f-444f-8533-28612773e20f","doctor","2f3b3273-c73a-4b5b-9e35-7e266ea13282"
"ef04f7e6-7a58-4de9-a66d-2e31382b97ca","doctor","fcb1ddb0-e32b-45f8-920d-41b665bd7534"
"cc3be7e7-97c3-4a62-8bde-acb19d22c309","doctor","bc12a5c8-8f03-46c3-957d-019af49a98d9"
"4bbb442d-6b58-47c7-b7ea-c95d8159e2e9","doctor","2e29d4da-ecbc-41ae-8538-83a414ff59b9"
"e46ea66e-a6fc-406a-b62a-4e9d842239c5","doctor","bc3a880a-62e7-4084-9392-b35b95dc9bf9"
"ce3d26e7-7567-4c66-8013-6c1d64aaca40","doctor","33f68b54-d867-450c-8755-1bb473f2ead2"
"36d8b943-b66d-4eab-b67e-6680f39231ff","doctor","71521279-9a1e-4450-ae1c-2bbdfb50454e"
"4852ed7c-6c46-4f84-8786-ecae1e9356c5","doctor","2ca5ef9d-fd06-4f54-81e4-4d033727b36e"
"f6051b5a-080b-49b2-9d3d-5cf6ef8d3c74","doctor","4135f194-7cf4-49bd-86f1-d26653096ede"
"0d55434a-7644-4265-a73a-ab1e4d41f07a","doctor","33f68b54-d867-450c-8755-1bb473f2ead2"
"fc89b1eb-e3f6-41f4-810c-261ff1129471","doctor","2e29d4da-ecbc-41ae-8538-83a414ff59b9"
"43d07eeb-2809-4897-8939-9d2e026086da","doctor","0a9b1146-c158-4701-8147-37d45e38bc77"
"49c8770b-9967-44a9-9719-ec40fc18be59","doctor","eb0ac372-1263-49ab-97ef-86efe6cae437"
"ea96c2cd-56d3-40e4-b63f-2e4f581c9928","doctor","4a1c1f7a-864a-4b37-9125-b22d9856aadb"
"95ec98d0-d3fd-4b11-9839-e60c3b6698f5","doctor","33f68b54-d867-450c-8755-1bb473f2ead2"
"c4bd822b-4cb9-49c2-95fb-30dcb6123b73","doctor","49cecde9-1e0d-466b-986a-e6995845f526"
"8142a7b8-1ca6-474c-a1db-8dd4f6e57890","doctor","2e29d4da-ecbc-41ae-8538-83a414ff59b9"
"20751453-875b-4f96-9393-d0b68cde7e35","doctor","5e958760-d576-4601-bd0a-6acca6fe42a5"
"cd7de141-7b73-4e38-80f0-8973d2d6a347","doctor","2f3b3273-c73a-4b5b-9e35-7e266ea13282"
"7eb8c4f1-424c-4c3c-b33b-5b3cc0a3ede5","doctor","2ca5ef9d-fd06-4f54-81e4-4d033727b36e"
"0aefd71e-b92d-43d6-9787-d3e1e5d300c8","doctor","ed370018-f850-4fd8-931c-5fe0552e95df"
"eef1124c-0357-4f4c-8fc7-0b1f98d8e0ff","doctor","f718fa83-e7f2-4a4d-a9dd-19aa58114b7f"
"b52ab621-8c6b-41ba-9b5b-5d6afadd9a77","doctor","7673ff9f-857c-4abc-8c83-c44e4a31fc30"
"bb91e07b-6d20-46cd-a987-9ea92ef34b4a","doctor","7673ff9f-857c-4abc-8c83-c44e4a31fc30"
